"","Season","Age","Tm","Lg","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","NAME"
"1011","2018-19",20,"PHO","NBA","C","71","70","30.7","7.2","12.3",".585","0.0","0.1",".000","7.2","12.2",".588",".585","2.0","2.7",".746","3.1","7.1","10.3","1.8","0.9","0.9","1.8","2.9","16.3","Ayton,D"
"1012","2019-20",21,"PHO","NBA","C","38","32","32.5","8.2","14.9",".546","0.1","0.3",".231","8.1","14.6",".553",".548","1.8","2.3",".753","3.9","7.6","11.5","1.9","0.7","1.5","2.1","3.1","18.2","Ayton,D"
"1013","2020-21",22,"PHO","NBA","C","69","69","30.7","6.2","10.0",".626","0.1","0.3",".200","6.2","9.7",".639",".629","1.9","2.5",".769","3.3","7.2","10.5","1.4","0.6","1.2","1.5","2.8","14.4","Ayton,D"
"1014","2021-22",23,"PHO","NBA","C","37","37","29.1","7.2","11.4",".633","0.1","0.2",".222","7.1","11.1",".642",".636","2.0","2.8",".728","2.6","7.6","10.3","1.4","0.8","0.8","1.6","2.2","16.5","Ayton,D"
"1015","2012-13",22,"DAL","NBA","SF","78","16","17.3","1.8","4.7",".384","0.8","2.5",".328","1.0","2.2",".446",".470","0.6","0.9",".644","0.4","1.9","2.4","1.2","0.8","0.2","0.6","1.6","5.0","Crowder,J"
"1016","2013-14",23,"DAL","NBA","SF","78","8","16.1","1.7","3.8",".439","0.6","1.9",".331","1.0","1.9",".552",".524","0.6","0.8",".754","0.6","1.9","2.5","0.8","0.8","0.3","0.5","1.3","4.6","Crowder,J"
"1017","2014-15",24,"TOT","NBA","SF","82","17","20.1","2.8","6.6",".420","0.7","2.5",".293","2.0","4.1",".499",".476","1.3","1.7",".773","0.9","2.7","3.6","1.1","0.9","0.3","0.6","1.7","7.7","Crowder,J"
"1018","2014-15",24,"DAL","NBA","SF","25","0","10.6","1.3","3.0",".434","0.5","1.5",".342","0.8","1.5",".526",".520","0.4","0.4",".909","0.5","0.7","1.2","0.5","0.6","0.2","0.4","1.0","3.6","Crowder,J"
"1019","2014-15",24,"BOS","NBA","SF","57","17","24.2","3.4","8.2",".418","0.8","3.0",".282","2.6","5.2",".495",".469","1.7","2.3",".762","1.1","3.6","4.6","1.4","1.0","0.4","0.7","1.9","9.5","Crowder,J"
"1020","2015-16",25,"BOS","NBA","SF","73","73","31.6","4.9","11.1",".443","1.7","5.0",".336","3.3","6.2",".529",".518","2.7","3.3",".820","1.0","4.2","5.1","1.8","1.7","0.5","1.1","2.7","14.2","Crowder,J"
"1021","2016-17",26,"BOS","NBA","SF","72","72","32.4","4.6","10.0",".463","2.2","5.5",".398","2.4","4.5",".540",".572","2.4","3.0",".811","0.7","5.1","5.8","2.2","1.0","0.3","1.1","2.2","13.9","Crowder,J"
"1022","2017-18",27,"TOT","NBA","SF","80","47","26.1","3.4","8.4",".404","1.4","4.3",".323","2.0","4.1",".488",".486","1.5","1.9",".818","0.7","2.7","3.4","1.2","0.8","0.3","0.9","2.3","9.7","Crowder,J"
"1023","2017-18",27,"CLE","NBA","SF","53","47","25.4","3.0","7.1",".418","1.2","3.6",".328","1.8","3.5",".508",".500","1.5","1.7",".848","0.8","2.5","3.3","1.1","0.8","0.2","0.8","2.3","8.6","Crowder,J"
"1024","2017-18",27,"UTA","NBA","SF","27","0","27.6","4.2","10.9",".386","1.8","5.6",".316","2.4","5.3",".462",".468","1.6","2.1",".768","0.7","3.1","3.8","1.5","0.9","0.3","1.2","2.3","11.8","Crowder,J"
"1025","2018-19",28,"UTA","NBA","SF","80","11","27.1","4.0","10.0",".399","2.2","6.5",".331","1.8","3.4",".527",".508","1.8","2.5",".721","0.8","4.1","4.8","1.7","0.8","0.4","1.1","2.1","11.9","Crowder,J"
"1026","2019-20",29,"TOT","NBA","PFSF","65","53","28.8","3.5","8.7",".401","2.1","6.1",".343","1.4","2.6",".538",".521","1.5","1.9",".776","0.8","5.1","5.9","2.5","1.1","0.4","1.1","2.2","10.5","Crowder,J"
"1027","2019-20",29,"MEM","NBA","SF","45","45","29.4","3.3","8.9",".368","1.7","5.9",".293","1.5","3.0",".519",".466","1.7","2.1",".789","0.9","5.3","6.2","2.8","1.0","0.3","1.2","1.9","9.9","Crowder,J"
"1028","2019-20",29,"MIA","NBA","PF","20","8","27.7","4.0","8.2",".482","2.9","6.4",".445","1.1","1.8",".611",".655","1.1","1.5",".733","0.6","4.8","5.4","1.8","1.3","0.5","0.8","2.9","11.9","Crowder,J"
"1029","2020-21",30,"PHO","NBA","PF","60","42","27.5","3.3","8.2",".404","2.5","6.3",".389","0.9","1.9",".455",".555","1.0","1.3",".760","0.5","4.2","4.7","2.1","0.8","0.5","0.9","2.1","10.1","Crowder,J"
"1030","2021-22",31,"PHO","NBA","PF","48","48","28.2","3.1","7.8",".395","1.8","5.2",".337","1.3","2.6",".512",".508","1.0","1.2",".810","0.5","4.8","5.3","1.5","1.3","0.5","0.8","2.4","8.9","Crowder,J"
"1031","2018-19",22,"PHO","NBA","SF","82","56","29.5","3.0","6.9",".430","1.3","3.8",".335","1.7","3.0",".548",".523","1.2","1.4",".805","0.7","2.5","3.2","2.1","1.6","0.5","0.9","2.5","8.3","Bridges,M"
"1032","2019-20",23,"PHO","NBA","SF","73","32","28.0","3.4","6.6",".510","1.0","2.7",".361","2.4","4.0",".610",".583","1.4","1.7",".844","0.9","3.1","4.0","1.8","1.4","0.6","1.0","2.2","9.1","Bridges,M"
"1033","2020-21",24,"PHO","NBA","SF","72","72","32.6","5.0","9.3",".543","1.9","4.4",".425","3.2","4.9",".647",".643","1.5","1.8",".840","1.1","3.2","4.3","2.1","1.1","0.9","0.8","1.6","13.5","Bridges,M"
"1034","2021-22",25,"PHO","NBA","SF","58","58","34.8","5.3","10.0",".530","1.4","3.8",".365","3.9","6.2",".630",".599","1.4","1.6",".840","1.0","3.3","4.3","2.1","1.2","0.4","0.8","1.9","13.4","Bridges,M"
"1035","2015-16",19,"PHO","NBA","SG","76","51","27.7","4.8","11.4",".423","1.3","3.8",".343","3.5","7.6",".464",".480","2.8","3.4",".840","0.4","2.1","2.5","2.6","0.6","0.3","2.1","3.0","13.8","Booker,D"
"1036","2016-17",20,"PHO","NBA","SG","78","78","35.0","7.8","18.3",".423","1.9","5.2",".363","5.9","13.2",".447",".475","4.7","5.7",".832","0.6","2.6","3.2","3.4","0.9","0.3","3.1","3.1","22.1","Booker,D"
"1037","2017-18",21,"PHO","NBA","SG","54","54","34.5","8.4","19.5",".432","2.7","7.1",".383","5.7","12.4",".460",".501","5.4","6.1",".878","0.5","4.0","4.5","4.7","0.9","0.3","3.6","3.1","24.9","Booker,D"
"1038","2018-19",22,"PHO","NBA","SG","64","64","35.0","9.2","19.6",".467","2.1","6.5",".326","7.0","13.1",".536",".521","6.1","7.1",".866","0.6","3.5","4.1","6.8","0.9","0.2","4.1","3.1","26.6","Booker,D"
"1039","2019-20",23,"PHO","NBA","SG","70","70","35.9","9.0","18.3",".489","2.0","5.7",".354","6.9","12.6",".549",".544","6.7","7.3",".919","0.4","3.8","4.2","6.5","0.7","0.3","3.8","3.0","26.6","Booker,D"
"1040","2020-21",24,"PHO","NBA","SG","67","67","33.9","9.3","19.2",".484","1.9","5.5",".340","7.4","13.7",".543",".533","5.1","5.9",".867","0.5","3.7","4.2","4.3","0.8","0.2","3.1","2.7","25.6","Booker,D"
"1041","2021-22",25,"PHO","NBA","SG","51","51","34.1","9.3","20.8",".446","2.6","7.1",".369","6.6","13.7",".486",".509","4.3","5.0",".863","0.8","4.4","5.2","4.5","1.0","0.4","2.4","2.5","25.5","Booker,D"
"1042","2005-06",20,"NOK","NBA","PG","78","78","36.0","5.2","12.1",".430","0.6","2.3",".282","4.6","9.9",".464",".456","5.1","6.0",".847","0.8","4.3","5.1","7.8","2.2","0.1","2.3","2.8","16.1","Paul,C"
"1043","2006-07",21,"NOK","NBA","PG","64","64","36.8","6.0","13.6",".437","0.8","2.2",".350","5.2","11.4",".455",".466","4.6","5.6",".818","0.8","3.5","4.4","8.9","1.8","0.0","2.5","2.4","17.3","Paul,C"
"1044","2007-08",22,"NOH","NBA","PG","80","80","37.6","7.9","16.1",".488","1.2","3.1",".369","6.7","13.0",".516",".524","4.2","4.9",".851","0.8","3.2","4.0","11.6","2.7","0.1","2.5","2.3","21.1","Paul,C"
"1045","2008-09",23,"NOH","NBA","PG","78","78","38.5","8.1","16.1",".503","0.8","2.3",".364","7.3","13.8",".525",".528","5.8","6.7",".868","0.9","4.7","5.5","11.0","2.8","0.1","3.0","2.7","22.8","Paul,C"
"1046","2009-10",24,"NOH","NBA","PG","45","45","38.0","7.0","14.2",".493","1.2","2.8",".409","5.8","11.3",".514",".534","3.6","4.2",".847","0.4","3.8","4.2","10.7","2.1","0.2","2.5","2.6","18.7","Paul,C"
"1047","2010-11",25,"NOH","NBA","PG","80","80","36.0","5.4","11.6",".463","0.9","2.3",".388","4.5","9.3",".482",".502","4.2","4.8",".878","0.5","3.6","4.1","9.8","2.4","0.1","2.2","2.5","15.9","Paul,C"
"1048","2011-12",26,"LAC","NBA","PG","60","60","36.4","7.1","14.8",".478","1.3","3.6",".371","5.8","11.3",".511",".522","4.3","5.0",".861","0.7","2.9","3.6","9.1","2.5","0.1","2.1","2.3","19.8","Paul,C"
"1049","2012-13",27,"LAC","NBA","PG","70","70","33.4","5.9","12.2",".481","1.1","3.3",".328","4.8","8.9",".538",".526","4.1","4.6",".885","0.8","3.0","3.7","9.7","2.4","0.1","2.3","2.0","16.9","Paul,C"
"1050","2013-14",28,"LAC","NBA","PG","62","62","35.0","6.5","14.0",".467","1.3","3.4",".368","5.3","10.6",".498",".511","4.8","5.6",".855","0.6","3.7","4.3","10.7","2.5","0.1","2.3","2.5","19.1","Paul,C"
"1051","2014-15",29,"LAC","NBA","PG","82","82","34.8","6.9","14.3",".485","1.7","4.3",".398","5.2","10.0",".523",".545","3.5","3.9",".900","0.6","4.0","4.6","10.2","1.9","0.2","2.3","2.5","19.1","Paul,C"
"1052","2015-16",30,"LAC","NBA","PG","74","74","32.7","7.0","15.1",".462","1.6","4.4",".371","5.3","10.6",".501",".517","4.0","4.4",".896","0.5","3.7","4.2","10.0","2.1","0.2","2.6","2.5","19.5","Paul,C"
"1053","2016-17",31,"LAC","NBA","PG","61","61","31.5","6.1","12.9",".476","2.0","5.0",".411","4.1","7.9",".518",".555","3.8","4.3",".892","0.7","4.3","5.0","9.2","2.0","0.1","2.4","2.4","18.1","Paul,C"
"1054","2017-18",32,"HOU","NBA","PG","58","58","31.8","6.3","13.8",".460","2.5","6.5",".380","3.8","7.2",".532",".550","3.5","3.8",".919","0.6","4.8","5.4","7.9","1.7","0.2","2.2","2.4","18.6","Paul,C"
"1055","2018-19",33,"HOU","NBA","PG","58","58","32.0","5.2","12.4",".419","2.2","6.1",".358","3.0","6.3",".479",".508","3.0","3.5",".862","0.6","3.9","4.6","8.2","2.0","0.3","2.6","2.5","15.6","Paul,C"
"1056","2019-20",34,"OKC","NBA","PG","70","70","31.5","6.2","12.7",".489","1.6","4.3",".365","4.6","8.3",".554",".552","3.6","4.0",".907","0.4","4.6","5.0","6.7","1.6","0.2","2.3","2.3","17.6","Paul,C"
"1057","2020-21",35,"PHO","NBA","PG","70","70","31.4","6.3","12.6",".499","1.5","3.7",".395","4.8","8.9",".543",".557","2.4","2.6",".934","0.4","4.1","4.5","8.9","1.4","0.3","2.2","2.4","16.4","Paul,C"
"1058","2021-22",36,"PHO","NBA","PG","58","58","33.0","5.6","11.5",".487","1.0","3.1",".330","4.6","8.4",".546",".532","2.7","3.2",".843","0.3","4.2","4.5","10.7","1.9","0.3","2.4","2.0","14.9","Paul,C"
"1059","2014-15",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Embiid,J"
"1060","2015-16",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Embiid,J"
"1061","2016-17",22,"PHI","NBA","C","31","31","25.4","6.5","13.8",".466","1.2","3.2",".367","5.3","10.7",".495",".508","6.2","7.9",".783","2.0","5.9","7.8","2.1","0.9","2.5","3.8","3.6","20.2","Embiid,J"
"1062","2017-18",23,"PHI","NBA","C","63","63","30.3","8.1","16.8",".483","1.0","3.4",".308","7.0","13.4",".527",".514","5.7","7.4",".769","2.3","8.7","11.0","3.2","0.6","1.8","3.7","3.3","22.9","Embiid,J"
"1063","2018-19",24,"PHI","NBA","C","64","64","33.7","9.1","18.7",".484","1.2","4.1",".300","7.8","14.6",".535",".517","8.2","10.1",".804","2.5","11.1","13.6","3.7","0.7","1.9","3.5","3.3","27.5","Embiid,J"
"1064","2019-20",25,"PHI","NBA","C","51","51","29.5","7.5","15.7",".477","1.1","3.4",".331","6.4","12.3",".517",".512","6.9","8.5",".807","2.8","8.9","11.6","3.0","0.9","1.3","3.1","3.4","23.0","Embiid,J"
"1065","2020-21",26,"PHI","NBA","C","51","51","31.1","9.0","17.6",".513","1.1","3.0",".377","7.9","14.6",".541",".545","9.2","10.7",".859","2.2","8.4","10.6","2.8","1.0","1.4","3.1","2.4","28.5","Embiid,J"
"1066","2021-22",27,"PHI","NBA","C","45","45","32.8","9.4","19.2",".491","1.3","3.6",".360","8.1","15.6",".521",".525","9.1","11.2",".813","2.0","9.1","11.1","4.5","1.0","1.5","2.9","2.6","29.3","Embiid,J"
"1067","2011-12",19,"MIL","NBA","SF","42","9","11.4","1.9","4.0",".467","0.1","0.5",".261","1.7","3.5",".500",".485","1.0","1.3",".815","0.7","1.7","2.4","0.5","0.3","0.2","0.7","1.1","5.0","Harris,T"
"1068","2012-13",20,"TOT","NBA","PFSF","55","34","23.6","4.2","9.3",".455","0.6","2.0",".315","3.6","7.3",".493",".488","1.9","2.5",".752","1.3","3.9","5.2","1.3","0.6","0.8","1.2","2.2","11.0","Harris,T"
"1069","2012-13",20,"MIL","NBA","SF","28","14","11.6","1.9","4.1",".461","0.3","0.8",".333","1.6","3.4",".489",".491","0.8","0.9",".885","0.6","1.4","2.0","0.5","0.3","0.3","0.6","1.1","4.9","Harris,T"
"1070","2012-13",20,"ORL","NBA","PF","27","20","36.1","6.7","14.7",".453","1.0","3.2",".310","5.7","11.5",".494",".487","3.0","4.1",".721","2.1","6.4","8.5","2.1","0.9","1.4","1.8","3.3","17.3","Harris,T"
"1071","2013-14",21,"ORL","NBA","PF","61","36","30.3","5.4","11.7",".464","0.5","2.1",".254","4.9","9.7",".508",".486","3.2","4.0",".807","1.4","5.5","7.0","1.3","0.7","0.4","1.3","2.3","14.6","Harris,T"
"1072","2014-15",22,"ORL","NBA","SF","68","63","34.8","6.5","14.0",".466","1.3","3.5",".364","5.2","10.4",".500",".512","2.8","3.6",".788","1.1","5.3","6.3","1.8","1.0","0.5","1.7","2.0","17.1","Harris,T"
"1073","2015-16",23,"TOT","NBA","PF","76","74","33.1","5.5","11.7",".469","1.1","3.1",".335","4.4","8.6",".518",".514","2.7","3.2",".831","1.3","5.4","6.7","2.2","0.9","0.5","1.4","2.0","14.7","Harris,T"
"1074","2015-16",23,"ORL","NBA","PF","49","49","32.9","5.1","11.0",".464","1.0","3.1",".311","4.2","8.0",".523",".507","2.4","3.1",".784","1.4","5.5","7.0","2.0","1.0","0.6","1.6","1.9","13.7","Harris,T"
"1075","2015-16",23,"DET","NBA","PF","27","25","33.4","6.1","12.9",".477","1.2","3.3",".375","4.9","9.6",".512",".524","3.0","3.3",".911","0.9","5.3","6.2","2.6","0.7","0.4","1.1","2.3","16.6","Harris,T"
"1076","2016-17",24,"DET","NBA","PF","82","48","31.3","6.2","13.0",".481","1.3","3.8",".347","4.9","9.1",".537",".532","2.3","2.8",".841","0.8","4.3","5.1","1.7","0.7","0.5","1.2","1.6","16.1","Harris,T"
"1077","2017-18",25,"TOT","NBA","PF","80","80","33.4","7.0","15.3",".460","2.3","5.6",".411","4.7","9.7",".488",".535","2.2","2.7",".829","0.7","4.7","5.5","2.4","0.9","0.4","1.3","2.1","18.6","Harris,T"
"1078","2017-18",25,"DET","NBA","PF","48","48","32.6","6.7","14.8",".451","2.4","5.8",".409","4.3","9.0",".478",".531","2.4","2.8",".846","0.8","4.3","5.1","2.0","0.7","0.3","1.1","1.9","18.1","Harris,T"
"1079","2017-18",25,"LAC","NBA","PF","32","32","34.5","7.6","16.0",".473","2.2","5.3",".414","5.4","10.7",".501",".541","2.0","2.5",".800","0.7","5.3","6.0","3.1","1.2","0.6","1.7","2.3","19.3","Harris,T"
"1080","2018-19",26,"TOT","NBA","PF","82","82","34.7","7.5","15.3",".487","1.9","4.8",".397","5.5","10.5",".528",".549","3.2","3.7",".866","0.8","7.0","7.9","2.8","0.6","0.5","1.8","2.2","20.0","Harris,T"
"1081","2018-19",26,"LAC","NBA","PF","55","55","34.6","7.7","15.5",".496","2.0","4.7",".434","5.7","10.9",".523",".561","3.5","4.0",".877","0.7","7.2","7.9","2.7","0.7","0.4","2.0","2.2","20.9","Harris,T"
"1082","2018-19",26,"PHI","NBA","PF","27","27","35.0","6.9","14.8",".469","1.6","5.0",".326","5.3","9.8",".542",".524","2.7","3.3",".841","1.2","6.7","7.9","2.9","0.4","0.5","1.6","2.3","18.2","Harris,T"
"1083","2019-20",27,"PHI","NBA","PF","72","72","34.3","7.7","16.3",".471","1.8","5.0",".367","5.9","11.3",".517",".527","2.4","3.0",".806","1.0","5.9","6.9","3.2","0.7","0.6","1.4","2.3","19.6","Harris,T"
"1084","2020-21",28,"PHI","NBA","PF","62","62","32.5","7.6","14.9",".512","1.3","3.4",".394","6.3","11.5",".546",".556","2.9","3.3",".892","1.0","5.8","6.8","3.5","0.9","0.8","1.7","1.9","19.5","Harris,T"
"1085","2021-22",29,"PHI","NBA","PF","48","48","35.2","7.3","14.9",".485","1.2","3.4",".354","6.1","11.6",".523",".525","3.0","3.5",".850","1.1","6.2","7.3","3.6","0.6","0.7","1.8","2.1","18.6","Harris,T"
"1086","2019-20",22,"PHI","NBA","SG","65","14","19.8","1.7","4.1",".423","0.9","2.4",".357","0.9","1.7",".519",".528","0.4","0.6",".610","0.7","1.0","1.6","1.2","1.4","0.7","0.8","2.2","4.7","Thybulle,M"
"1087","2020-21",23,"PHI","NBA","SG","65","8","20.0","1.6","3.7",".420","0.7","2.2",".301","0.9","1.5",".590",".508","0.1","0.3",".444","0.5","1.4","1.9","1.0","1.6","1.1","0.5","2.0","3.9","Thybulle,M"
"1088","2021-22",24,"PHI","NBA","SG","42","27","26.6","2.3","4.7",".492","0.7","2.5",".288","1.6","2.3",".716",".568","0.4","0.5",".696","0.5","1.7","2.3","1.2","1.8","1.1","0.6","2.3","5.8","Thybulle,M"
"1089","2009-10",20,"OKC","NBA","SG","76","0","22.9","3.1","7.6",".403","1.2","3.3",".375","1.8","4.3",".424",".484","2.6","3.2",".808","0.6","2.6","3.2","1.8","1.1","0.3","1.4","2.6","9.9","Harden,J"
"1090","2010-11",21,"OKC","NBA","SG","82","5","26.7","3.6","8.3",".436","1.4","4.0",".349","2.3","4.4",".514",".518","3.5","4.2",".843","0.5","2.6","3.1","2.1","1.1","0.3","1.3","2.5","12.2","Harden,J"
"1091","2011-12",22,"OKC","NBA","SG","62","2","31.4","5.0","10.1",".491","1.8","4.7",".390","3.1","5.4",".579",".582","5.0","6.0",".846","0.5","3.6","4.1","3.7","1.0","0.2","2.2","2.4","16.8","Harden,J"
"1092","2012-13",23,"HOU","NBA","SG","78","78","38.3","7.5","17.1",".438","2.3","6.2",".368","5.2","10.9",".477",".504","8.6","10.2",".851","0.8","4.1","4.9","5.8","1.8","0.5","3.8","2.3","25.9","Harden,J"
"1093","2013-14",24,"HOU","NBA","SG","73","73","38.0","7.5","16.5",".456","2.4","6.6",".366","5.1","9.9",".515",".529","7.9","9.1",".866","0.8","3.9","4.7","6.1","1.6","0.4","3.6","2.4","25.4","Harden,J"
"1094","2014-15",25,"HOU","NBA","SG","81","81","36.8","8.0","18.1",".440","2.6","6.9",".375","5.4","11.3",".480",".511","8.8","10.2",".868","0.9","4.7","5.7","7.0","1.9","0.7","4.0","2.6","27.4","Harden,J"
"1095","2015-16",26,"HOU","NBA","SG","82","82","38.1","8.7","19.7",".439","2.9","8.0",".359","5.8","11.7",".494",".512","8.8","10.2",".860","0.8","5.3","6.1","7.5","1.7","0.6","4.6","2.8","29.0","Harden,J"
"1096","2016-17",27,"HOU","NBA","PG","81","81","36.4","8.3","18.9",".440","3.2","9.3",".347","5.1","9.6",".530",".525","9.2","10.9",".847","1.2","7.0","8.1","11.2","1.5","0.5","5.7","2.7","29.1","Harden,J"
"1097","2017-18",28,"HOU","NBA","SG","72","72","35.4","9.0","20.1",".449","3.7","10.0",".367","5.4","10.1",".531",".541","8.7","10.1",".858","0.6","4.8","5.4","8.8","1.8","0.7","4.4","2.3","30.4","Harden,J"
"1098","2018-19",29,"HOU","NBA","PG","78","78","36.8","10.8","24.5",".442","4.8","13.2",".368","6.0","11.3",".528",".541","9.7","11.0",".879","0.8","5.8","6.6","7.5","2.0","0.7","5.0","3.1","36.1","Harden,J"
"1099","2019-20",30,"HOU","NBA","SG","68","68","36.5","9.9","22.3",".444","4.4","12.4",".355","5.5","9.9",".556",".543","10.2","11.8",".865","1.0","5.5","6.6","7.5","1.8","0.9","4.5","3.3","34.3","Harden,J"
"1100","2020-21",31,"TOT","NBA","PGSG","44","43","36.6","7.8","16.7",".466","2.8","7.6",".362","5.0","9.1",".553",".548","6.3","7.3",".861","0.8","7.1","7.9","10.8","1.2","0.8","4.0","2.3","24.6","Harden,J"
"1101","2020-21",31,"HOU","NBA","SG","8","8","36.3","7.5","16.9",".444","3.1","9.0",".347","4.4","7.9",".556",".537","6.6","7.5",".883","0.6","4.5","5.1","10.4","0.9","0.8","4.3","1.8","24.8","Harden,J"
"1102","2020-21",31,"BRK","NBA","PG","36","35","36.6","7.8","16.6",".471","2.7","7.3",".366","5.2","9.4",".552",".551","6.3","7.3",".856","0.8","7.7","8.5","10.9","1.3","0.8","4.0","2.4","24.6","Harden,J"
"1103","2021-22",32,"BRK","NBA","PG","44","44","37.0","6.6","16.0",".414","2.3","7.0",".332","4.3","9.1",".476",".486","6.9","8.0",".869","1.0","7.0","8.0","10.2","1.3","0.7","4.8","2.4","22.5","Harden,J"
"1104","2020-21",20,"PHI","NBA","SG","61","8","15.3","3.2","7.0",".462","0.5","1.7",".301","2.7","5.3",".512",".498","1.0","1.1",".871","0.2","1.5","1.7","2.0","0.4","0.2","0.7","1.3","8.0","Maxey,T"
"1105","2021-22",21,"PHI","NBA","PG","50","49","35.5","6.3","13.4",".472","1.4","3.5",".395","4.9","9.9",".499",".524","2.8","3.2",".863","0.4","3.2","3.6","4.6","0.7","0.5","1.2","2.1","16.9","Maxey,T"
"1106","2018-19",20,"ORL","NBA","C","47","1","16.3","2.5","5.2",".481","0.4","1.5",".300","2.0","3.7",".555",".525","0.8","1.3",".587","1.4","3.6","5.0","0.8","0.3","1.4","0.9","2.2","6.2","Bamba,M"
"1107","2019-20",21,"ORL","NBA","C","62","0","14.2","2.1","4.6",".462","0.6","1.7",".346","1.5","2.9",".531",".526","0.5","0.7",".674","1.6","3.3","4.9","0.7","0.4","1.4","0.7","1.9","5.4","Bamba,M"
"1108","2020-21",22,"ORL","NBA","C","46","5","15.8","3.1","6.5",".472","0.8","2.6",".322","2.3","4.0",".568",".535","1.0","1.4",".682","1.7","4.1","5.8","0.8","0.3","1.3","0.8","1.9","8.0","Bamba,M"
"1109","2021-22",23,"ORL","NBA","C","49","47","26.0","3.9","8.4",".468","1.3","3.7",".344","2.7","4.7",".565",".544","0.8","1.0",".800","2.1","5.8","7.9","1.3","0.6","1.8","1.2","2.5","10","Bamba,M"
"1110","2018-19",19,"CHI","NBA","C","44","44","25.2","4.1","8.4",".485","0.1","0.7",".188","4.0","7.7",".513",".493","2.0","2.5",".795","2.0","5.0","7.0","1.8","0.6","1.3","1.5","3.5","10.3","Carter,W"
"1111","2019-20",20,"CHI","NBA","C","43","43","29.2","4.3","8.0",".534","0.1","0.7",".207","4.1","7.3",".564",".542","2.6","3.5",".737","3.2","6.2","9.4","1.2","0.8","0.8","1.7","3.8","11.3","Carter,W"
"1112","2020-21",21,"TOT","NBA","C","54","44","25.5","4.3","8.5",".503","0.3","0.9",".294","4.0","7.5",".530",".520","2.4","3.3",".732","2.4","5.8","8.2","1.9","0.6","0.8","1.4","2.7","11.2","Carter,W"
"1113","2020-21",21,"CHI","NBA","C","32","25","24.8","4.0","7.9",".512","0.3","0.7",".364","3.8","7.2",".526",".528","2.6","3.5",".739","2.2","5.6","7.8","2.2","0.6","0.8","1.5","3.0","10.9","Carter,W"
"1114","2020-21",21,"ORL","NBA","C","22","19","26.5","4.6","9.3",".493","0.3","1.3",".241","4.3","8.0",".534",".510","2.2","3.1",".721","2.8","6.0","8.8","1.6","0.8","0.8","1.3","2.3","11.7","Carter,W"
"1115","2021-22",22,"ORL","NBA","C","51","50","29.4","5.4","10.6",".507","1.2","3.6",".321","4.2","7.0",".604",".562","2.1","3.0",".706","2.1","8.1","10.2","2.7","0.6","0.7","1.7","2.6","14","Carter,W"
"1116","2021-22",20,"ORL","NBA","SF","60","60","32.0","5.9","12.7",".466","1.3","3.6",".362","4.7","9.2",".506",".516","2.4","2.9",".854","1.1","3.5","4.6","3.0","0.9","0.5","1.6","2.1","15.6","Wagner,F"
"1117","2014-15",20,"DEN","NBA","SG","55","6","13.1","1.2","3.9",".304","0.4","1.9",".204","0.8","2.1",".395",".353","0.6","0.9",".745","0.4","0.8","1.2","0.5","0.7","0.1","0.7","1.3","3.4","Harris,G"
"1118","2015-16",21,"DEN","NBA","SG","76","76","32.1","4.7","10.1",".469","1.4","3.9",".354","3.3","6.2",".543",".538","1.4","1.8",".820","0.7","2.2","2.9","1.9","1.3","0.2","1.3","1.9","12.3","Harris,G"
"1119","2016-17",22,"DEN","NBA","SG","57","56","31.3","5.6","11.2",".502","1.9","4.5",".420","3.7","6.7",".558",".586","1.8","2.4",".776","0.8","2.3","3.1","2.9","1.2","0.1","1.3","1.6","14.9","Harris,G"
